"","IC","Model","marg","N","J","TAU0","TAU1","G10","G20","p_choose"
"3235","DIC",4,70,100,0.16,0.16,0.4,0.2,1,0
"3236","WAIC",4,70,100,0.16,0.16,0.4,0.2,1,0
"3237","LOO",4,70,100,0.16,0.16,0.4,0.2,1,0
"3238","DIC",5,70,100,0.16,0.16,0.4,0.2,1,0
"3239","WAIC",5,70,100,0.16,0.16,0.4,0.2,1,0.01
"3240","LOO",5,70,100,0.16,0.16,0.4,0.2,1,0.01
"3241","DIC",1,20,10,0.04,0.04,0.2,0.4,1,0.21
"3242","WAIC",1,20,10,0.04,0.04,0.2,0.4,1,0.29
"3243","LOO",1,20,10,0.04,0.04,0.2,0.4,1,0.29
"3244","DIC",2,20,10,0.04,0.04,0.2,0.4,1,0.76
"3245","WAIC",2,20,10,0.04,0.04,0.2,0.4,1,0.68
"3246","LOO",2,20,10,0.04,0.04,0.2,0.4,1,0.68
"3247","DIC",3,20,10,0.04,0.04,0.2,0.4,1,0
"3248","WAIC",3,20,10,0.04,0.04,0.2,0.4,1,0
"3249","LOO",3,20,10,0.04,0.04,0.2,0.4,1,0
"3250","DIC",4,20,10,0.04,0.04,0.2,0.4,1,0
"3251","WAIC",4,20,10,0.04,0.04,0.2,0.4,1,0
"3252","LOO",4,20,10,0.04,0.04,0.2,0.4,1,0
"3253","DIC",5,20,10,0.04,0.04,0.2,0.4,1,0.03
"3254","WAIC",5,20,10,0.04,0.04,0.2,0.4,1,0.03
"3255","LOO",5,20,10,0.04,0.04,0.2,0.4,1,0.03
"3256","DIC",1,50,10,0.04,0.04,0.2,0.4,1,0.68
"3257","WAIC",1,50,10,0.04,0.04,0.2,0.4,1,0.73
"3258","LOO",1,50,10,0.04,0.04,0.2,0.4,1,0.73
"3259","DIC",2,50,10,0.04,0.04,0.2,0.4,1,0.32
"3260","WAIC",2,50,10,0.04,0.04,0.2,0.4,1,0.27
"3261","LOO",2,50,10,0.04,0.04,0.2,0.4,1,0.27
"3262","DIC",3,50,10,0.04,0.04,0.2,0.4,1,0
"3263","WAIC",3,50,10,0.04,0.04,0.2,0.4,1,0
"3264","LOO",3,50,10,0.04,0.04,0.2,0.4,1,0
"3265","DIC",4,50,10,0.04,0.04,0.2,0.4,1,0
"3266","WAIC",4,50,10,0.04,0.04,0.2,0.4,1,0
"3267","LOO",4,50,10,0.04,0.04,0.2,0.4,1,0
"3268","DIC",5,50,10,0.04,0.04,0.2,0.4,1,0
"3269","WAIC",5,50,10,0.04,0.04,0.2,0.4,1,0
"3270","LOO",5,50,10,0.04,0.04,0.2,0.4,1,0
"3271","DIC",1,70,10,0.04,0.04,0.2,0.4,1,0.62
"3272","WAIC",1,70,10,0.04,0.04,0.2,0.4,1,0.65
"3273","LOO",1,70,10,0.04,0.04,0.2,0.4,1,0.66
"3274","DIC",2,70,10,0.04,0.04,0.2,0.4,1,0.36
"3275","WAIC",2,70,10,0.04,0.04,0.2,0.4,1,0.32
"3276","LOO",2,70,10,0.04,0.04,0.2,0.4,1,0.31
"3277","DIC",3,70,10,0.04,0.04,0.2,0.4,1,0
"3278","WAIC",3,70,10,0.04,0.04,0.2,0.4,1,0
"3279","LOO",3,70,10,0.04,0.04,0.2,0.4,1,0
"3280","DIC",4,70,10,0.04,0.04,0.2,0.4,1,0
"3281","WAIC",4,70,10,0.04,0.04,0.2,0.4,1,0
"3282","LOO",4,70,10,0.04,0.04,0.2,0.4,1,0
"3283","DIC",5,70,10,0.04,0.04,0.2,0.4,1,0.02
"3284","WAIC",5,70,10,0.04,0.04,0.2,0.4,1,0.03
"3285","LOO",5,70,10,0.04,0.04,0.2,0.4,1,0.03
"3286","DIC",1,20,50,0.04,0.04,0.2,0.4,1,0.92
"3287","WAIC",1,20,50,0.04,0.04,0.2,0.4,1,0.93
"3288","LOO",1,20,50,0.04,0.04,0.2,0.4,1,0.93
"3289","DIC",2,20,50,0.04,0.04,0.2,0.4,1,0.04
"3290","WAIC",2,20,50,0.04,0.04,0.2,0.4,1,0.04
"3291","LOO",2,20,50,0.04,0.04,0.2,0.4,1,0.04
"3292","DIC",3,20,50,0.04,0.04,0.2,0.4,1,0
"3293","WAIC",3,20,50,0.04,0.04,0.2,0.4,1,0
"3294","LOO",3,20,50,0.04,0.04,0.2,0.4,1,0
"3295","DIC",4,20,50,0.04,0.04,0.2,0.4,1,0
"3296","WAIC",4,20,50,0.04,0.04,0.2,0.4,1,0
"3297","LOO",4,20,50,0.04,0.04,0.2,0.4,1,0
"3298","DIC",5,20,50,0.04,0.04,0.2,0.4,1,0.04
"3299","WAIC",5,20,50,0.04,0.04,0.2,0.4,1,0.03
"3300","LOO",5,20,50,0.04,0.04,0.2,0.4,1,0.03
"3301","DIC",1,50,50,0.04,0.04,0.2,0.4,1,0.95
"3302","WAIC",1,50,50,0.04,0.04,0.2,0.4,1,0.94
"3303","LOO",1,50,50,0.04,0.04,0.2,0.4,1,0.94
"3304","DIC",2,50,50,0.04,0.04,0.2,0.4,1,0
"3305","WAIC",2,50,50,0.04,0.04,0.2,0.4,1,0
"3306","LOO",2,50,50,0.04,0.04,0.2,0.4,1,0
"3307","DIC",3,50,50,0.04,0.04,0.2,0.4,1,0
"3308","WAIC",3,50,50,0.04,0.04,0.2,0.4,1,0
"3309","LOO",3,50,50,0.04,0.04,0.2,0.4,1,0
"3310","DIC",4,50,50,0.04,0.04,0.2,0.4,1,0
"3311","WAIC",4,50,50,0.04,0.04,0.2,0.4,1,0
"3312","LOO",4,50,50,0.04,0.04,0.2,0.4,1,0
"3313","DIC",5,50,50,0.04,0.04,0.2,0.4,1,0.05
"3314","WAIC",5,50,50,0.04,0.04,0.2,0.4,1,0.06
"3315","LOO",5,50,50,0.04,0.04,0.2,0.4,1,0.06
"3316","DIC",1,70,50,0.04,0.04,0.2,0.4,1,0.98
"3317","WAIC",1,70,50,0.04,0.04,0.2,0.4,1,0.96
"3318","LOO",1,70,50,0.04,0.04,0.2,0.4,1,0.96
"3319","DIC",2,70,50,0.04,0.04,0.2,0.4,1,0
"3320","WAIC",2,70,50,0.04,0.04,0.2,0.4,1,0
"3321","LOO",2,70,50,0.04,0.04,0.2,0.4,1,0
"3322","DIC",3,70,50,0.04,0.04,0.2,0.4,1,0
"3323","WAIC",3,70,50,0.04,0.04,0.2,0.4,1,0
"3324","LOO",3,70,50,0.04,0.04,0.2,0.4,1,0
"3325","DIC",4,70,50,0.04,0.04,0.2,0.4,1,0
"3326","WAIC",4,70,50,0.04,0.04,0.2,0.4,1,0
"3327","LOO",4,70,50,0.04,0.04,0.2,0.4,1,0
"3328","DIC",5,70,50,0.04,0.04,0.2,0.4,1,0.02
"3329","WAIC",5,70,50,0.04,0.04,0.2,0.4,1,0.04
"3330","LOO",5,70,50,0.04,0.04,0.2,0.4,1,0.04
"3331","DIC",1,20,100,0.04,0.04,0.2,0.4,1,0.93
"3332","WAIC",1,20,100,0.04,0.04,0.2,0.4,1,0.94
"3333","LOO",1,20,100,0.04,0.04,0.2,0.4,1,0.93
"3334","DIC",2,20,100,0.04,0.04,0.2,0.4,1,0.01
"3335","WAIC",2,20,100,0.04,0.04,0.2,0.4,1,0.01
"3336","LOO",2,20,100,0.04,0.04,0.2,0.4,1,0.01
"3337","DIC",3,20,100,0.04,0.04,0.2,0.4,1,0.01
"3338","WAIC",3,20,100,0.04,0.04,0.2,0.4,1,0
"3339","LOO",3,20,100,0.04,0.04,0.2,0.4,1,0
"3340","DIC",4,20,100,0.04,0.04,0.2,0.4,1,0
"3341","WAIC",4,20,100,0.04,0.04,0.2,0.4,1,0
"3342","LOO",4,20,100,0.04,0.04,0.2,0.4,1,0
"3343","DIC",5,20,100,0.04,0.04,0.2,0.4,1,0.05
"3344","WAIC",5,20,100,0.04,0.04,0.2,0.4,1,0.05
"3345","LOO",5,20,100,0.04,0.04,0.2,0.4,1,0.06
"3346","DIC",1,50,100,0.04,0.04,0.2,0.4,1,0.96
"3347","WAIC",1,50,100,0.04,0.04,0.2,0.4,1,0.95
"3348","LOO",1,50,100,0.04,0.04,0.2,0.4,1,0.95
"3349","DIC",2,50,100,0.04,0.04,0.2,0.4,1,0
"3350","WAIC",2,50,100,0.04,0.04,0.2,0.4,1,0
"3351","LOO",2,50,100,0.04,0.04,0.2,0.4,1,0
"3352","DIC",3,50,100,0.04,0.04,0.2,0.4,1,0
"3353","WAIC",3,50,100,0.04,0.04,0.2,0.4,1,0
"3354","LOO",3,50,100,0.04,0.04,0.2,0.4,1,0
"3355","DIC",4,50,100,0.04,0.04,0.2,0.4,1,0
"3356","WAIC",4,50,100,0.04,0.04,0.2,0.4,1,0
"3357","LOO",4,50,100,0.04,0.04,0.2,0.4,1,0
"3358","DIC",5,50,100,0.04,0.04,0.2,0.4,1,0.04
"3359","WAIC",5,50,100,0.04,0.04,0.2,0.4,1,0.05
"3360","LOO",5,50,100,0.04,0.04,0.2,0.4,1,0.05
"3361","DIC",1,70,100,0.04,0.04,0.2,0.4,1,0.78
"3362","WAIC",1,70,100,0.04,0.04,0.2,0.4,1,0.9
"3363","LOO",1,70,100,0.04,0.04,0.2,0.4,1,0.84
"3364","DIC",2,70,100,0.04,0.04,0.2,0.4,1,0
"3365","WAIC",2,70,100,0.04,0.04,0.2,0.4,1,0
"3366","LOO",2,70,100,0.04,0.04,0.2,0.4,1,0
"3367","DIC",3,70,100,0.04,0.04,0.2,0.4,1,0.11
"3368","WAIC",3,70,100,0.04,0.04,0.2,0.4,1,0
"3369","LOO",3,70,100,0.04,0.04,0.2,0.4,1,0
"3370","DIC",4,70,100,0.04,0.04,0.2,0.4,1,0
"3371","WAIC",4,70,100,0.04,0.04,0.2,0.4,1,0
"3372","LOO",4,70,100,0.04,0.04,0.2,0.4,1,0
"3373","DIC",5,70,100,0.04,0.04,0.2,0.4,1,0.11
"3374","WAIC",5,70,100,0.04,0.04,0.2,0.4,1,0.1
"3375","LOO",5,70,100,0.04,0.04,0.2,0.4,1,0.16
"3376","DIC",1,20,10,0.16,0.04,0.2,0.4,1,0.37
"3377","WAIC",1,20,10,0.16,0.04,0.2,0.4,1,0.4
"3378","LOO",1,20,10,0.16,0.04,0.2,0.4,1,0.39
"3379","DIC",2,20,10,0.16,0.04,0.2,0.4,1,0.63
"3380","WAIC",2,20,10,0.16,0.04,0.2,0.4,1,0.6
"3381","LOO",2,20,10,0.16,0.04,0.2,0.4,1,0.61
"3382","DIC",3,20,10,0.16,0.04,0.2,0.4,1,0
"3383","WAIC",3,20,10,0.16,0.04,0.2,0.4,1,0
"3384","LOO",3,20,10,0.16,0.04,0.2,0.4,1,0
"3385","DIC",4,20,10,0.16,0.04,0.2,0.4,1,0
"3386","WAIC",4,20,10,0.16,0.04,0.2,0.4,1,0
"3387","LOO",4,20,10,0.16,0.04,0.2,0.4,1,0
"3388","DIC",5,20,10,0.16,0.04,0.2,0.4,1,0
"3389","WAIC",5,20,10,0.16,0.04,0.2,0.4,1,0
"3390","LOO",5,20,10,0.16,0.04,0.2,0.4,1,0
"3391","DIC",1,50,10,0.16,0.04,0.2,0.4,1,0.55
"3392","WAIC",1,50,10,0.16,0.04,0.2,0.4,1,0.58
"3393","LOO",1,50,10,0.16,0.04,0.2,0.4,1,0.58
"3394","DIC",2,50,10,0.16,0.04,0.2,0.4,1,0.43
"3395","WAIC",2,50,10,0.16,0.04,0.2,0.4,1,0.4
"3396","LOO",2,50,10,0.16,0.04,0.2,0.4,1,0.4
"3397","DIC",3,50,10,0.16,0.04,0.2,0.4,1,0
"3398","WAIC",3,50,10,0.16,0.04,0.2,0.4,1,0
"3399","LOO",3,50,10,0.16,0.04,0.2,0.4,1,0
"3400","DIC",4,50,10,0.16,0.04,0.2,0.4,1,0
"3401","WAIC",4,50,10,0.16,0.04,0.2,0.4,1,0
"3402","LOO",4,50,10,0.16,0.04,0.2,0.4,1,0
"3403","DIC",5,50,10,0.16,0.04,0.2,0.4,1,0.02
"3404","WAIC",5,50,10,0.16,0.04,0.2,0.4,1,0.02
"3405","LOO",5,50,10,0.16,0.04,0.2,0.4,1,0.02
"3406","DIC",1,70,10,0.16,0.04,0.2,0.4,1,0.73
"3407","WAIC",1,70,10,0.16,0.04,0.2,0.4,1,0.75
"3408","LOO",1,70,10,0.16,0.04,0.2,0.4,1,0.75
"3409","DIC",2,70,10,0.16,0.04,0.2,0.4,1,0.23
"3410","WAIC",2,70,10,0.16,0.04,0.2,0.4,1,0.22
"3411","LOO",2,70,10,0.16,0.04,0.2,0.4,1,0.22
"3412","DIC",3,70,10,0.16,0.04,0.2,0.4,1,0.01
"3413","WAIC",3,70,10,0.16,0.04,0.2,0.4,1,0
"3414","LOO",3,70,10,0.16,0.04,0.2,0.4,1,0
"3415","DIC",4,70,10,0.16,0.04,0.2,0.4,1,0
"3416","WAIC",4,70,10,0.16,0.04,0.2,0.4,1,0
"3417","LOO",4,70,10,0.16,0.04,0.2,0.4,1,0
"3418","DIC",5,70,10,0.16,0.04,0.2,0.4,1,0.03
"3419","WAIC",5,70,10,0.16,0.04,0.2,0.4,1,0.03
"3420","LOO",5,70,10,0.16,0.04,0.2,0.4,1,0.03
"3421","DIC",1,20,50,0.16,0.04,0.2,0.4,1,0.94
"3422","WAIC",1,20,50,0.16,0.04,0.2,0.4,1,0.92
"3423","LOO",1,20,50,0.16,0.04,0.2,0.4,1,0.92
"3424","DIC",2,20,50,0.16,0.04,0.2,0.4,1,0.02
"3425","WAIC",2,20,50,0.16,0.04,0.2,0.4,1,0.02
"3426","LOO",2,20,50,0.16,0.04,0.2,0.4,1,0.02
"3427","DIC",3,20,50,0.16,0.04,0.2,0.4,1,0
"3428","WAIC",3,20,50,0.16,0.04,0.2,0.4,1,0
"3429","LOO",3,20,50,0.16,0.04,0.2,0.4,1,0
"3430","DIC",4,20,50,0.16,0.04,0.2,0.4,1,0
"3431","WAIC",4,20,50,0.16,0.04,0.2,0.4,1,0
"3432","LOO",4,20,50,0.16,0.04,0.2,0.4,1,0
"3433","DIC",5,20,50,0.16,0.04,0.2,0.4,1,0.04
"3434","WAIC",5,20,50,0.16,0.04,0.2,0.4,1,0.06
"3435","LOO",5,20,50,0.16,0.04,0.2,0.4,1,0.06
"3436","DIC",1,50,50,0.16,0.04,0.2,0.4,1,0.99
"3437","WAIC",1,50,50,0.16,0.04,0.2,0.4,1,0.99
"3438","LOO",1,50,50,0.16,0.04,0.2,0.4,1,0.99
"3439","DIC",2,50,50,0.16,0.04,0.2,0.4,1,0
"3440","WAIC",2,50,50,0.16,0.04,0.2,0.4,1,0
"3441","LOO",2,50,50,0.16,0.04,0.2,0.4,1,0
"3442","DIC",3,50,50,0.16,0.04,0.2,0.4,1,0
"3443","WAIC",3,50,50,0.16,0.04,0.2,0.4,1,0
"3444","LOO",3,50,50,0.16,0.04,0.2,0.4,1,0
"3445","DIC",4,50,50,0.16,0.04,0.2,0.4,1,0
"3446","WAIC",4,50,50,0.16,0.04,0.2,0.4,1,0
"3447","LOO",4,50,50,0.16,0.04,0.2,0.4,1,0
"3448","DIC",5,50,50,0.16,0.04,0.2,0.4,1,0.01
"3449","WAIC",5,50,50,0.16,0.04,0.2,0.4,1,0.01
"3450","LOO",5,50,50,0.16,0.04,0.2,0.4,1,0.01
"3451","DIC",1,70,50,0.16,0.04,0.2,0.4,1,0.94
"3452","WAIC",1,70,50,0.16,0.04,0.2,0.4,1,0.95
"3453","LOO",1,70,50,0.16,0.04,0.2,0.4,1,0.95
"3454","DIC",2,70,50,0.16,0.04,0.2,0.4,1,0
"3455","WAIC",2,70,50,0.16,0.04,0.2,0.4,1,0
"3456","LOO",2,70,50,0.16,0.04,0.2,0.4,1,0
"3457","DIC",3,70,50,0.16,0.04,0.2,0.4,1,0
"3458","WAIC",3,70,50,0.16,0.04,0.2,0.4,1,0
"3459","LOO",3,70,50,0.16,0.04,0.2,0.4,1,0
"3460","DIC",4,70,50,0.16,0.04,0.2,0.4,1,0
"3461","WAIC",4,70,50,0.16,0.04,0.2,0.4,1,0
"3462","LOO",4,70,50,0.16,0.04,0.2,0.4,1,0
"3463","DIC",5,70,50,0.16,0.04,0.2,0.4,1,0.06
"3464","WAIC",5,70,50,0.16,0.04,0.2,0.4,1,0.05
"3465","LOO",5,70,50,0.16,0.04,0.2,0.4,1,0.05
"3466","DIC",1,20,100,0.16,0.04,0.2,0.4,1,0.99
"3467","WAIC",1,20,100,0.16,0.04,0.2,0.4,1,0.98
"3468","LOO",1,20,100,0.16,0.04,0.2,0.4,1,0.97
"3469","DIC",2,20,100,0.16,0.04,0.2,0.4,1,0
"3470","WAIC",2,20,100,0.16,0.04,0.2,0.4,1,0
"3471","LOO",2,20,100,0.16,0.04,0.2,0.4,1,0
"3472","DIC",3,20,100,0.16,0.04,0.2,0.4,1,0
"3473","WAIC",3,20,100,0.16,0.04,0.2,0.4,1,0
"3474","LOO",3,20,100,0.16,0.04,0.2,0.4,1,0
"3475","DIC",4,20,100,0.16,0.04,0.2,0.4,1,0
"3476","WAIC",4,20,100,0.16,0.04,0.2,0.4,1,0
"3477","LOO",4,20,100,0.16,0.04,0.2,0.4,1,0
"3478","DIC",5,20,100,0.16,0.04,0.2,0.4,1,0.01
"3479","WAIC",5,20,100,0.16,0.04,0.2,0.4,1,0.02
"3480","LOO",5,20,100,0.16,0.04,0.2,0.4,1,0.03
"3481","DIC",1,50,100,0.16,0.04,0.2,0.4,1,0.96
"3482","WAIC",1,50,100,0.16,0.04,0.2,0.4,1,0.97
"3483","LOO",1,50,100,0.16,0.04,0.2,0.4,1,0.97
"3484","DIC",2,50,100,0.16,0.04,0.2,0.4,1,0
"3485","WAIC",2,50,100,0.16,0.04,0.2,0.4,1,0
"3486","LOO",2,50,100,0.16,0.04,0.2,0.4,1,0
"3487","DIC",3,50,100,0.16,0.04,0.2,0.4,1,0.01
"3488","WAIC",3,50,100,0.16,0.04,0.2,0.4,1,0
"3489","LOO",3,50,100,0.16,0.04,0.2,0.4,1,0
"3490","DIC",4,50,100,0.16,0.04,0.2,0.4,1,0
"3491","WAIC",4,50,100,0.16,0.04,0.2,0.4,1,0
"3492","LOO",4,50,100,0.16,0.04,0.2,0.4,1,0
"3493","DIC",5,50,100,0.16,0.04,0.2,0.4,1,0.03
"3494","WAIC",5,50,100,0.16,0.04,0.2,0.4,1,0.03
"3495","LOO",5,50,100,0.16,0.04,0.2,0.4,1,0.03
"3496","DIC",1,70,100,0.16,0.04,0.2,0.4,1,0.95
"3497","WAIC",1,70,100,0.16,0.04,0.2,0.4,1,0.93
"3498","LOO",1,70,100,0.16,0.04,0.2,0.4,1,0.93
"3499","DIC",2,70,100,0.16,0.04,0.2,0.4,1,0
"3500","WAIC",2,70,100,0.16,0.04,0.2,0.4,1,0
"3501","LOO",2,70,100,0.16,0.04,0.2,0.4,1,0
"3502","DIC",3,70,100,0.16,0.04,0.2,0.4,1,0
"3503","WAIC",3,70,100,0.16,0.04,0.2,0.4,1,0
"3504","LOO",3,70,100,0.16,0.04,0.2,0.4,1,0
"3505","DIC",4,70,100,0.16,0.04,0.2,0.4,1,0
"3506","WAIC",4,70,100,0.16,0.04,0.2,0.4,1,0
"3507","LOO",4,70,100,0.16,0.04,0.2,0.4,1,0
"3508","DIC",5,70,100,0.16,0.04,0.2,0.4,1,0.05
"3509","WAIC",5,70,100,0.16,0.04,0.2,0.4,1,0.07
"3510","LOO",5,70,100,0.16,0.04,0.2,0.4,1,0.07
"3511","DIC",1,20,10,0.04,0.16,0.2,0.4,1,0.9
"3512","WAIC",1,20,10,0.04,0.16,0.2,0.4,1,0.93
"3513","LOO",1,20,10,0.04,0.16,0.2,0.4,1,0.93
"3514","DIC",2,20,10,0.04,0.16,0.2,0.4,1,0.07
"3515","WAIC",2,20,10,0.04,0.16,0.2,0.4,1,0.05
"3516","LOO",2,20,10,0.04,0.16,0.2,0.4,1,0.05
"3517","DIC",3,20,10,0.04,0.16,0.2,0.4,1,0
"3518","WAIC",3,20,10,0.04,0.16,0.2,0.4,1,0
"3519","LOO",3,20,10,0.04,0.16,0.2,0.4,1,0
"3520","DIC",4,20,10,0.04,0.16,0.2,0.4,1,0
"3521","WAIC",4,20,10,0.04,0.16,0.2,0.4,1,0
"3522","LOO",4,20,10,0.04,0.16,0.2,0.4,1,0
"3523","DIC",5,20,10,0.04,0.16,0.2,0.4,1,0.03
"3524","WAIC",5,20,10,0.04,0.16,0.2,0.4,1,0.02
"3525","LOO",5,20,10,0.04,0.16,0.2,0.4,1,0.02
"3526","DIC",1,50,10,0.04,0.16,0.2,0.4,1,0.98
"3527","WAIC",1,50,10,0.04,0.16,0.2,0.4,1,0.98
"3528","LOO",1,50,10,0.04,0.16,0.2,0.4,1,0.98
"3529","DIC",2,50,10,0.04,0.16,0.2,0.4,1,0
"3530","WAIC",2,50,10,0.04,0.16,0.2,0.4,1,0
"3531","LOO",2,50,10,0.04,0.16,0.2,0.4,1,0
"3532","DIC",3,50,10,0.04,0.16,0.2,0.4,1,0
"3533","WAIC",3,50,10,0.04,0.16,0.2,0.4,1,0
"3534","LOO",3,50,10,0.04,0.16,0.2,0.4,1,0
"3535","DIC",4,50,10,0.04,0.16,0.2,0.4,1,0
"3536","WAIC",4,50,10,0.04,0.16,0.2,0.4,1,0
"3537","LOO",4,50,10,0.04,0.16,0.2,0.4,1,0
"3538","DIC",5,50,10,0.04,0.16,0.2,0.4,1,0.02
"3539","WAIC",5,50,10,0.04,0.16,0.2,0.4,1,0.02
"3540","LOO",5,50,10,0.04,0.16,0.2,0.4,1,0.02
"3541","DIC",1,70,10,0.04,0.16,0.2,0.4,1,0.96
"3542","WAIC",1,70,10,0.04,0.16,0.2,0.4,1,0.96
"3543","LOO",1,70,10,0.04,0.16,0.2,0.4,1,0.96
"3544","DIC",2,70,10,0.04,0.16,0.2,0.4,1,0
"3545","WAIC",2,70,10,0.04,0.16,0.2,0.4,1,0
"3546","LOO",2,70,10,0.04,0.16,0.2,0.4,1,0
"3547","DIC",3,70,10,0.04,0.16,0.2,0.4,1,0
"3548","WAIC",3,70,10,0.04,0.16,0.2,0.4,1,0
"3549","LOO",3,70,10,0.04,0.16,0.2,0.4,1,0
"3550","DIC",4,70,10,0.04,0.16,0.2,0.4,1,0
"3551","WAIC",4,70,10,0.04,0.16,0.2,0.4,1,0
"3552","LOO",4,70,10,0.04,0.16,0.2,0.4,1,0
"3553","DIC",5,70,10,0.04,0.16,0.2,0.4,1,0.04
"3554","WAIC",5,70,10,0.04,0.16,0.2,0.4,1,0.04
"3555","LOO",5,70,10,0.04,0.16,0.2,0.4,1,0.04
"3556","DIC",1,20,50,0.04,0.16,0.2,0.4,1,0.97
"3557","WAIC",1,20,50,0.04,0.16,0.2,0.4,1,0.97
"3558","LOO",1,20,50,0.04,0.16,0.2,0.4,1,0.97
"3559","DIC",2,20,50,0.04,0.16,0.2,0.4,1,0
"3560","WAIC",2,20,50,0.04,0.16,0.2,0.4,1,0
"3561","LOO",2,20,50,0.04,0.16,0.2,0.4,1,0
"3562","DIC",3,20,50,0.04,0.16,0.2,0.4,1,0
"3563","WAIC",3,20,50,0.04,0.16,0.2,0.4,1,0
"3564","LOO",3,20,50,0.04,0.16,0.2,0.4,1,0
"3565","DIC",4,20,50,0.04,0.16,0.2,0.4,1,0
"3566","WAIC",4,20,50,0.04,0.16,0.2,0.4,1,0
"3567","LOO",4,20,50,0.04,0.16,0.2,0.4,1,0
"3568","DIC",5,20,50,0.04,0.16,0.2,0.4,1,0.03
"3569","WAIC",5,20,50,0.04,0.16,0.2,0.4,1,0.03
"3570","LOO",5,20,50,0.04,0.16,0.2,0.4,1,0.03
"3571","DIC",1,50,50,0.04,0.16,0.2,0.4,1,0.97
"3572","WAIC",1,50,50,0.04,0.16,0.2,0.4,1,0.98
"3573","LOO",1,50,50,0.04,0.16,0.2,0.4,1,0.98
"3574","DIC",2,50,50,0.04,0.16,0.2,0.4,1,0
"3575","WAIC",2,50,50,0.04,0.16,0.2,0.4,1,0
"3576","LOO",2,50,50,0.04,0.16,0.2,0.4,1,0
"3577","DIC",3,50,50,0.04,0.16,0.2,0.4,1,0.01
"3578","WAIC",3,50,50,0.04,0.16,0.2,0.4,1,0
"3579","LOO",3,50,50,0.04,0.16,0.2,0.4,1,0
"3580","DIC",4,50,50,0.04,0.16,0.2,0.4,1,0
"3581","WAIC",4,50,50,0.04,0.16,0.2,0.4,1,0
"3582","LOO",4,50,50,0.04,0.16,0.2,0.4,1,0
"3583","DIC",5,50,50,0.04,0.16,0.2,0.4,1,0.02
"3584","WAIC",5,50,50,0.04,0.16,0.2,0.4,1,0.02
"3585","LOO",5,50,50,0.04,0.16,0.2,0.4,1,0.02
"3586","DIC",1,70,50,0.04,0.16,0.2,0.4,1,0.95
"3587","WAIC",1,70,50,0.04,0.16,0.2,0.4,1,0.94
"3588","LOO",1,70,50,0.04,0.16,0.2,0.4,1,0.94
"3589","DIC",2,70,50,0.04,0.16,0.2,0.4,1,0
"3590","WAIC",2,70,50,0.04,0.16,0.2,0.4,1,0
"3591","LOO",2,70,50,0.04,0.16,0.2,0.4,1,0
"3592","DIC",3,70,50,0.04,0.16,0.2,0.4,1,0
"3593","WAIC",3,70,50,0.04,0.16,0.2,0.4,1,0
"3594","LOO",3,70,50,0.04,0.16,0.2,0.4,1,0
"3595","DIC",4,70,50,0.04,0.16,0.2,0.4,1,0
"3596","WAIC",4,70,50,0.04,0.16,0.2,0.4,1,0
"3597","LOO",4,70,50,0.04,0.16,0.2,0.4,1,0
"3598","DIC",5,70,50,0.04,0.16,0.2,0.4,1,0.05
"3599","WAIC",5,70,50,0.04,0.16,0.2,0.4,1,0.06
"3600","LOO",5,70,50,0.04,0.16,0.2,0.4,1,0.06
"3601","DIC",1,20,100,0.04,0.16,0.2,0.4,1,0.98
"3602","WAIC",1,20,100,0.04,0.16,0.2,0.4,1,1
"3603","LOO",1,20,100,0.04,0.16,0.2,0.4,1,1
"3604","DIC",2,20,100,0.04,0.16,0.2,0.4,1,0
"3605","WAIC",2,20,100,0.04,0.16,0.2,0.4,1,0
"3606","LOO",2,20,100,0.04,0.16,0.2,0.4,1,0
"3607","DIC",3,20,100,0.04,0.16,0.2,0.4,1,0
"3608","WAIC",3,20,100,0.04,0.16,0.2,0.4,1,0
"3609","LOO",3,20,100,0.04,0.16,0.2,0.4,1,0
"3610","DIC",4,20,100,0.04,0.16,0.2,0.4,1,0
"3611","WAIC",4,20,100,0.04,0.16,0.2,0.4,1,0
"3612","LOO",4,20,100,0.04,0.16,0.2,0.4,1,0
"3613","DIC",5,20,100,0.04,0.16,0.2,0.4,1,0.02
"3614","WAIC",5,20,100,0.04,0.16,0.2,0.4,1,0
"3615","LOO",5,20,100,0.04,0.16,0.2,0.4,1,0
"3616","DIC",1,50,100,0.04,0.16,0.2,0.4,1,0.96
"3617","WAIC",1,50,100,0.04,0.16,0.2,0.4,1,0.96
"3618","LOO",1,50,100,0.04,0.16,0.2,0.4,1,0.96
"3619","DIC",2,50,100,0.04,0.16,0.2,0.4,1,0
"3620","WAIC",2,50,100,0.04,0.16,0.2,0.4,1,0
"3621","LOO",2,50,100,0.04,0.16,0.2,0.4,1,0
"3622","DIC",3,50,100,0.04,0.16,0.2,0.4,1,0
"3623","WAIC",3,50,100,0.04,0.16,0.2,0.4,1,0
"3624","LOO",3,50,100,0.04,0.16,0.2,0.4,1,0
"3625","DIC",4,50,100,0.04,0.16,0.2,0.4,1,0
"3626","WAIC",4,50,100,0.04,0.16,0.2,0.4,1,0
"3627","LOO",4,50,100,0.04,0.16,0.2,0.4,1,0
"3628","DIC",5,50,100,0.04,0.16,0.2,0.4,1,0.04
"3629","WAIC",5,50,100,0.04,0.16,0.2,0.4,1,0.04
"3630","LOO",5,50,100,0.04,0.16,0.2,0.4,1,0.04
